Código,Reservatorio,Cota,Capacidade,Volume,VolumePercentual,DataInformacao
12172,EPITÁCIO PESSOA,,"411,69","367,594","89,29%",27/02/2007
12172,EPITÁCIO PESSOA,,"411,69","367,594","89,29%",26/02/2007
12172,EPITÁCIO PESSOA,,"411,69","367,241","89,20%",25/02/2007
12172,EPITÁCIO PESSOA,,"411,69","366,534","89,03%",24/02/2007
12172,EPITÁCIO PESSOA,,"411,69","365,827","88,86%",23/02/2007
12172,EPITÁCIO PESSOA,,"411,69","362,292","88,00%",22/02/2007
12172,EPITÁCIO PESSOA,,"411,69","359,11","87,23%",21/02/2007
12172,EPITÁCIO PESSOA,,"411,69","356,989","86,71%",20/02/2007
12172,EPITÁCIO PESSOA,,"411,69","356,989","86,71%",19/02/2007
12172,EPITÁCIO PESSOA,,"411,69","357,343","86,80%",18/02/2007
12172,EPITÁCIO PESSOA,,"411,69","357,696","86,88%",17/02/2007
12172,EPITÁCIO PESSOA,,"411,69","357,696","86,88%",16/02/2007
12172,EPITÁCIO PESSOA,,"411,69","356,636","86,63%",15/02/2007
12172,EPITÁCIO PESSOA,,"411,69","350,626","85,17%",14/02/2007
12172,EPITÁCIO PESSOA,,"411,69","350,98","85,25%",13/02/2007
12172,EPITÁCIO PESSOA,,"411,69","351,333","85,34%",12/02/2007
12172,EPITÁCIO PESSOA,,"411,69","352,04","85,51%",11/02/2007
12172,EPITÁCIO PESSOA,,"411,69","352,394","85,60%",10/02/2007
12172,EPITÁCIO PESSOA,,"411,69","352,747","85,68%",09/02/2007
12172,EPITÁCIO PESSOA,,"411,69","353,101","85,77%",08/02/2007
12172,EPITÁCIO PESSOA,,"411,69","353,454","85,85%",07/02/2007
12172,EPITÁCIO PESSOA,,"411,69","353,808","85,94%",06/02/2007
12172,EPITÁCIO PESSOA,,"411,69","354,161","86,03%",05/02/2007
12172,EPITÁCIO PESSOA,,"411,69","354,515","86,11%",04/02/2007
12172,EPITÁCIO PESSOA,,"411,69","354,868","86,20%",03/02/2007
12172,EPITÁCIO PESSOA,,"411,69","355,222","86,28%",02/02/2007
12172,EPITÁCIO PESSOA,,"411,69","355,575","86,37%",01/02/2007
12172,EPITÁCIO PESSOA,"376,38","411,69","355,928744","86,46%",31/01/2007
12172,EPITÁCIO PESSOA,,"411,69","356,636","86,63%",30/01/2007
12172,EPITÁCIO PESSOA,,"411,69","356,989","86,71%",29/01/2007
12172,EPITÁCIO PESSOA,,"411,69","357,343","86,80%",28/01/2007
12172,EPITÁCIO PESSOA,,"411,69","357,696","86,88%",27/01/2007
12172,EPITÁCIO PESSOA,,"411,69","358,05","86,97%",26/01/2007
12172,EPITÁCIO PESSOA,,"411,69","358,403","87,06%",25/01/2007
12172,EPITÁCIO PESSOA,,"411,69","358,757","87,14%",24/01/2007
12172,EPITÁCIO PESSOA,,"411,69","359,11","87,23%",23/01/2007
12172,EPITÁCIO PESSOA,,"411,69","359,464","87,31%",22/01/2007
12172,EPITÁCIO PESSOA,,"411,69","360,171","87,49%",21/01/2007
12172,EPITÁCIO PESSOA,,"411,69","360,524","87,57%",20/01/2007
12172,EPITÁCIO PESSOA,,"411,69","360,878","87,66%",19/01/2007
12172,EPITÁCIO PESSOA,,"411,69","361,231","87,74%",18/01/2007
12172,EPITÁCIO PESSOA,,"411,69","361,585","87,83%",17/01/2007
12172,EPITÁCIO PESSOA,,"411,69","361,938","87,92%",16/01/2007
12172,EPITÁCIO PESSOA,,"411,69","362,292","88,00%",15/01/2007
12172,EPITÁCIO PESSOA,,"411,69","362,645","88,09%",14/01/2007
12172,EPITÁCIO PESSOA,,"411,69","362,999","88,17%",13/01/2007
12172,EPITÁCIO PESSOA,,"411,69","363,352","88,26%",12/01/2007
12172,EPITÁCIO PESSOA,,"411,69","363,706","88,34%",11/01/2007
12172,EPITÁCIO PESSOA,,"411,69","364,059","88,43%",10/01/2007
12172,EPITÁCIO PESSOA,,"411,69","364,413","88,52%",09/01/2007
12172,EPITÁCIO PESSOA,,"411,69","364,766","88,60%",08/01/2007
12172,EPITÁCIO PESSOA,,"411,69","364,766","88,60%",07/01/2007
12172,EPITÁCIO PESSOA,,"411,69","365,12","88,69%",06/01/2007
12172,EPITÁCIO PESSOA,,"411,69","365,473","88,77%",05/01/2007
12172,EPITÁCIO PESSOA,,"411,69","365,827","88,86%",04/01/2007
12172,EPITÁCIO PESSOA,,"411,69","365,827","88,86%",03/01/2007
12172,EPITÁCIO PESSOA,,"411,69","366,18","88,95%",02/01/2007
12172,EPITÁCIO PESSOA,,"411,69","366,534","89,03%",01/01/2007
12172,EPITÁCIO PESSOA,"376,69","411,69","366,887439","89,12%",31/12/2006
12172,EPITÁCIO PESSOA,,"411,69","366,887","89,12%",30/12/2006
12172,EPITÁCIO PESSOA,,"411,69","367,241","89,20%",29/12/2006
12172,EPITÁCIO PESSOA,,"411,69","367,594","89,29%",28/12/2006
12172,EPITÁCIO PESSOA,,"411,69","367,948","89,38%",27/12/2006
12172,EPITÁCIO PESSOA,,"411,69","368,301","89,46%",26/12/2006
12172,EPITÁCIO PESSOA,,"411,69","368,655","89,55%",25/12/2006
12172,EPITÁCIO PESSOA,,"411,69","369,008","89,63%",24/12/2006
12172,EPITÁCIO PESSOA,,"411,69","369,362","89,72%",23/12/2006
12172,EPITÁCIO PESSOA,,"411,69","369,715","89,80%",22/12/2006
12172,EPITÁCIO PESSOA,,"411,69","370,069","89,89%",21/12/2006
12172,EPITÁCIO PESSOA,,"411,69","370,423","89,98%",20/12/2006
12172,EPITÁCIO PESSOA,,"411,69","370,776","90,06%",19/12/2006
12172,EPITÁCIO PESSOA,,"411,69","371,483","90,23%",18/12/2006
12172,EPITÁCIO PESSOA,,"411,69","371,837","90,32%",17/12/2006
12172,EPITÁCIO PESSOA,,"411,69","372,19","90,41%",16/12/2006
12172,EPITÁCIO PESSOA,,"411,69","372,544","90,49%",15/12/2006
12172,EPITÁCIO PESSOA,,"411,69","372,897","90,58%",14/12/2006
12172,EPITÁCIO PESSOA,,"411,69","372,897","90,58%",13/12/2006
12172,EPITÁCIO PESSOA,,"411,69","373,251","90,66%",12/12/2006
12172,EPITÁCIO PESSOA,,"411,69","373,604","90,75%",11/12/2006
12172,EPITÁCIO PESSOA,,"411,69","374,311","90,92%",10/12/2006
12172,EPITÁCIO PESSOA,,"411,69","374,665","91,01%",09/12/2006
12172,EPITÁCIO PESSOA,,"411,69","375,018","91,09%",08/12/2006
12172,EPITÁCIO PESSOA,,"411,69","375,372","91,18%",07/12/2006
12172,EPITÁCIO PESSOA,,"411,69","375,725","91,26%",06/12/2006
12172,EPITÁCIO PESSOA,,"411,69","376,079","91,35%",05/12/2006
12172,EPITÁCIO PESSOA,,"411,69","376,432","91,44%",04/12/2006
12172,EPITÁCIO PESSOA,,"411,69","376,786","91,52%",03/12/2006
12172,EPITÁCIO PESSOA,,"411,69","377,139","91,61%",02/12/2006
12172,EPITÁCIO PESSOA,,"411,69","377,493","91,69%",01/12/2006
12172,EPITÁCIO PESSOA,"376,99","411,69","377,4926277","91,69%",30/11/2006
12172,EPITÁCIO PESSOA,,"411,69","377,846","91,78%",29/11/2006
12172,EPITÁCIO PESSOA,,"411,69","378,212","91,87%",28/11/2006
12172,EPITÁCIO PESSOA,,"411,69","378,579","91,96%",27/11/2006
12172,EPITÁCIO PESSOA,,"411,69","378,945","92,05%",26/11/2006
12172,EPITÁCIO PESSOA,,"411,69","379,311","92,14%",25/11/2006
12172,EPITÁCIO PESSOA,,"411,69","379,677","92,22%",24/11/2006
12172,EPITÁCIO PESSOA,,"411,69","380,044","92,31%",23/11/2006
12172,EPITÁCIO PESSOA,,"411,69","380,41","92,40%",22/11/2006
12172,EPITÁCIO PESSOA,,"411,69","380,776","92,49%",21/11/2006
12172,EPITÁCIO PESSOA,,"411,69","381,143","92,58%",20/11/2006
12172,EPITÁCIO PESSOA,,"411,69","381,509","92,67%",19/11/2006
12172,EPITÁCIO PESSOA,,"411,69","381,875","92,76%",18/11/2006
12172,EPITÁCIO PESSOA,,"411,69","382,241","92,85%",17/11/2006
12172,EPITÁCIO PESSOA,,"411,69","382,241","92,85%",16/11/2006
12172,EPITÁCIO PESSOA,,"411,69","382,241","92,85%",15/11/2006
12172,EPITÁCIO PESSOA,,"411,69","382,608","92,94%",14/11/2006
12172,EPITÁCIO PESSOA,,"411,69","382,974","93,02%",13/11/2006
12172,EPITÁCIO PESSOA,,"411,69","383,706","93,20%",12/11/2006
12172,EPITÁCIO PESSOA,,"411,69","384,073","93,29%",11/11/2006
12172,EPITÁCIO PESSOA,,"411,69","384,439","93,38%",10/11/2006
12172,EPITÁCIO PESSOA,,"411,69","385,171","93,56%",09/11/2006
12172,EPITÁCIO PESSOA,,"411,69","385,171","93,56%",08/11/2006
12172,EPITÁCIO PESSOA,,"411,69","385,538","93,65%",07/11/2006
12172,EPITÁCIO PESSOA,,"411,69","385,904","93,74%",06/11/2006
12172,EPITÁCIO PESSOA,,"411,69","386,27","93,83%",05/11/2006
12172,EPITÁCIO PESSOA,,"411,69","386,636","93,91%",04/11/2006
12172,EPITÁCIO PESSOA,,"411,69","387,003","94,00%",03/11/2006
12172,EPITÁCIO PESSOA,,"411,69","387,369","94,09%",02/11/2006
12172,EPITÁCIO PESSOA,,"411,69","387,735","94,18%",01/11/2006
12172,EPITÁCIO PESSOA,"377,28","411,69","388,1015515","94,27%",31/10/2006
12172,EPITÁCIO PESSOA,,"411,69","388,468","94,36%",30/10/2006
12172,EPITÁCIO PESSOA,,"411,69","388,834","94,45%",29/10/2006
12172,EPITÁCIO PESSOA,,"411,69","389,2","94,54%",28/10/2006
12172,EPITÁCIO PESSOA,,"411,69","389,567","94,63%",27/10/2006
12172,EPITÁCIO PESSOA,,"411,69","389,933","94,72%",26/10/2006
12172,EPITÁCIO PESSOA,,"411,69","390,299","94,80%",25/10/2006
12172,EPITÁCIO PESSOA,,"411,69","390,665","94,89%",24/10/2006
12172,EPITÁCIO PESSOA,,"411,69","391,032","94,98%",23/10/2006
12172,EPITÁCIO PESSOA,,"411,69","391,398","95,07%",22/10/2006
12172,EPITÁCIO PESSOA,,"411,69","391,764","95,16%",21/10/2006
12172,EPITÁCIO PESSOA,,"411,69","392,13","95,25%",20/10/2006
12172,EPITÁCIO PESSOA,,"411,69","392,497","95,34%",19/10/2006
12172,EPITÁCIO PESSOA,,"411,69","392,863","95,43%",18/10/2006
12172,EPITÁCIO PESSOA,,"411,69","393,229","95,52%",17/10/2006
12172,EPITÁCIO PESSOA,,"411,69","393,596","95,60%",16/10/2006
12172,EPITÁCIO PESSOA,,"411,69","393,596","95,60%",15/10/2006
12172,EPITÁCIO PESSOA,,"411,69","393,962","95,69%",14/10/2006
12172,EPITÁCIO PESSOA,,"411,69","394,328","95,78%",13/10/2006
12172,EPITÁCIO PESSOA,,"411,69","394,694","95,87%",12/10/2006
12172,EPITÁCIO PESSOA,,"411,69","395,061","95,96%",11/10/2006
12172,EPITÁCIO PESSOA,,"411,69","395,427","96,05%",10/10/2006
12172,EPITÁCIO PESSOA,,"411,69","395,793","96,14%",09/10/2006
12172,EPITÁCIO PESSOA,,"411,69","396,159","96,23%",08/10/2006
12172,EPITÁCIO PESSOA,,"411,69","396,526","96,32%",07/10/2006
12172,EPITÁCIO PESSOA,,"411,69","396,892","96,41%",06/10/2006
12172,EPITÁCIO PESSOA,,"411,69","397,258","96,49%",05/10/2006
12172,EPITÁCIO PESSOA,,"411,69","397,624","96,58%",04/10/2006
12172,EPITÁCIO PESSOA,,"411,69","398,382","96,77%",03/10/2006
12172,EPITÁCIO PESSOA,,"411,69","398,773","96,86%",02/10/2006
12172,EPITÁCIO PESSOA,,"411,69","399,165","96,96%",01/10/2006
12172,EPITÁCIO PESSOA,"377,59","411,69","399,5559135","97,05%",30/09/2006
12172,EPITÁCIO PESSOA,,"411,69","399,947","97,15%",29/09/2006
12172,EPITÁCIO PESSOA,,"411,69","400,339","97,24%",28/09/2006
12172,EPITÁCIO PESSOA,,"411,69","400,73","97,34%",27/09/2006
12172,EPITÁCIO PESSOA,,"411,69","400,73","97,34%",26/09/2006
12172,EPITÁCIO PESSOA,,"411,69","401,121","97,43%",25/09/2006
12172,EPITÁCIO PESSOA,,"411,69","401,512","97,53%",24/09/2006
12172,EPITÁCIO PESSOA,,"411,69","401,904","97,62%",23/09/2006
12172,EPITÁCIO PESSOA,,"411,69","402,295","97,72%",22/09/2006
12172,EPITÁCIO PESSOA,,"411,69","402,686","97,81%",21/09/2006
12172,EPITÁCIO PESSOA,,"411,69","403,078","97,91%",20/09/2006
12172,EPITÁCIO PESSOA,,"411,69","403,469","98,00%",19/09/2006
12172,EPITÁCIO PESSOA,,"411,69","403,86","98,10%",18/09/2006
12172,EPITÁCIO PESSOA,,"411,69","403,86","98,10%",17/09/2006
12172,EPITÁCIO PESSOA,,"411,69","404,252","98,19%",16/09/2006
12172,EPITÁCIO PESSOA,,"411,69","404,643","98,29%",15/09/2006
12172,EPITÁCIO PESSOA,,"411,69","405,034","98,38%",14/09/2006
12172,EPITÁCIO PESSOA,,"411,69","405,425","98,48%",13/09/2006
12172,EPITÁCIO PESSOA,,"411,69","405,817","98,57%",12/09/2006
12172,EPITÁCIO PESSOA,,"411,69","406,208","98,67%",11/09/2006
12172,EPITÁCIO PESSOA,,"411,69","406,599","98,76%",10/09/2006
12172,EPITÁCIO PESSOA,,"411,69","406,991","98,86%",09/09/2006
12172,EPITÁCIO PESSOA,,"411,69","407,382","98,95%",08/09/2006
12172,EPITÁCIO PESSOA,,"411,69","407,773","99,05%",07/09/2006
12172,EPITÁCIO PESSOA,,"411,69","408,165","99,14%",06/09/2006
12172,EPITÁCIO PESSOA,,"411,69","408,556","99,24%",05/09/2006
12172,EPITÁCIO PESSOA,,"411,69","408,947","99,33%",04/09/2006
12172,EPITÁCIO PESSOA,,"411,69","408,947","99,33%",03/09/2006
12172,EPITÁCIO PESSOA,,"411,69","409,338","99,43%",02/09/2006
12172,EPITÁCIO PESSOA,,"411,69","409,73","99,52%",01/09/2006
12172,EPITÁCIO PESSOA,"377,86","411,69","410,121078","99,62%",31/08/2006
12172,EPITÁCIO PESSOA,,"411,69","410,512","99,71%",30/08/2006
12172,EPITÁCIO PESSOA,,"411,69","410,904","99,81%",29/08/2006
12172,EPITÁCIO PESSOA,,"411,69","410,904","99,81%",28/08/2006
12172,EPITÁCIO PESSOA,,"411,69","411,295","99,90%",27/08/2006
12172,EPITÁCIO PESSOA,"378,08","411,69","411,686287","100,00%",31/07/2006
12172,EPITÁCIO PESSOA,"378,32","411,69","411,686287","100,00%",30/06/2006
12172,EPITÁCIO PESSOA,"378,21","411,69","411,686287","100,00%",31/05/2006
12172,EPITÁCIO PESSOA,,"411,69","397,624","96,58%",14/05/2006
12172,EPITÁCIO PESSOA,,"411,69","396,159","96,23%",13/05/2006
12172,EPITÁCIO PESSOA,,"411,69","396,526","96,32%",12/05/2006
12172,EPITÁCIO PESSOA,,"411,69","396,526","96,32%",11/05/2006
12172,EPITÁCIO PESSOA,,"411,69","396,892","96,41%",10/05/2006
12172,EPITÁCIO PESSOA,,"411,69","396,892","96,41%",09/05/2006
12172,EPITÁCIO PESSOA,,"411,69","396,892","96,41%",08/05/2006
12172,EPITÁCIO PESSOA,,"411,69","396,892","96,41%",07/05/2006
12172,EPITÁCIO PESSOA,,"411,69","396,892","96,41%",06/05/2006
12172,EPITÁCIO PESSOA,,"411,69","396,892","96,41%",05/05/2006
12172,EPITÁCIO PESSOA,,"411,69","396,526","96,32%",04/05/2006
12172,EPITÁCIO PESSOA,,"411,69","396,159","96,23%",03/05/2006
12172,EPITÁCIO PESSOA,,"411,69","394,694","95,87%",02/05/2006
12172,EPITÁCIO PESSOA,,"411,69","392,13","95,25%",01/05/2006
12172,EPITÁCIO PESSOA,"377,3","411,69","388,834082","94,45%",30/04/2006
12172,EPITÁCIO PESSOA,,"411,69","384,073","93,29%",29/04/2006
12172,EPITÁCIO PESSOA,,"411,69","382,241","92,85%",28/04/2006
12172,EPITÁCIO PESSOA,,"411,69","381,509","92,67%",27/04/2006
12172,EPITÁCIO PESSOA,,"411,69","381,143","92,58%",26/04/2006
12172,EPITÁCIO PESSOA,,"411,69","380,776","92,49%",25/04/2006
12172,EPITÁCIO PESSOA,,"411,69","380,41","92,40%",24/04/2006
12172,EPITÁCIO PESSOA,,"411,69","380,044","92,31%",23/04/2006
12172,EPITÁCIO PESSOA,,"411,69","380,044","92,31%",22/04/2006
12172,EPITÁCIO PESSOA,,"411,69","380,044","92,31%",21/04/2006
12172,EPITÁCIO PESSOA,,"411,69","379,311","92,14%",20/04/2006
12172,EPITÁCIO PESSOA,,"411,69","378,579","91,96%",19/04/2006
12172,EPITÁCIO PESSOA,,"411,69","378,579","91,96%",18/04/2006
12172,EPITÁCIO PESSOA,,"411,69","378,945","92,05%",17/04/2006
12172,EPITÁCIO PESSOA,,"411,69","378,945","92,05%",16/04/2006
12172,EPITÁCIO PESSOA,,"411,69","378,945","92,05%",15/04/2006
12172,EPITÁCIO PESSOA,,"411,69","378,945","92,05%",14/04/2006
12172,EPITÁCIO PESSOA,,"411,69","378,579","91,96%",13/04/2006
12172,EPITÁCIO PESSOA,,"411,69","378,579","91,96%",12/04/2006
12172,EPITÁCIO PESSOA,,"411,69","378,945","92,05%",11/04/2006
12172,EPITÁCIO PESSOA,,"411,69","378,579","91,96%",10/04/2006
12172,EPITÁCIO PESSOA,,"411,69","378,579","91,96%",09/04/2006
12172,EPITÁCIO PESSOA,,"411,69","378,212","91,87%",08/04/2006
12172,EPITÁCIO PESSOA,,"411,69","377,139","91,61%",07/04/2006
12172,EPITÁCIO PESSOA,,"411,69","372,897","90,58%",06/04/2006
12172,EPITÁCIO PESSOA,,"411,69","371,837","90,32%",05/04/2006
12172,EPITÁCIO PESSOA,,"411,69","371,483","90,23%",04/04/2006
12172,EPITÁCIO PESSOA,,"411,69","371,13","90,15%",03/04/2006
12172,EPITÁCIO PESSOA,,"411,69","368,655","89,55%",02/04/2006
12172,EPITÁCIO PESSOA,,"411,69","358,403","87,06%",01/04/2006
12172,EPITÁCIO PESSOA,"376,29","411,69","352,747188","85,68%",31/03/2006
12172,EPITÁCIO PESSOA,,"411,69","351,333","85,34%",30/03/2006
12172,EPITÁCIO PESSOA,,"411,69","351,333","85,34%",29/03/2006
12172,EPITÁCIO PESSOA,,"411,69","350,626","85,17%",28/03/2006
12172,EPITÁCIO PESSOA,,"411,69","349,566","84,91%",27/03/2006
12172,EPITÁCIO PESSOA,,"411,69","349,566","84,91%",26/03/2006
12172,EPITÁCIO PESSOA,,"411,69","349,566","84,91%",25/03/2006
12172,EPITÁCIO PESSOA,,"411,69","349,566","84,91%",24/03/2006
12172,EPITÁCIO PESSOA,,"411,69","349,212","84,82%",23/03/2006
12172,EPITÁCIO PESSOA,,"411,69","349,212","84,82%",22/03/2006
12172,EPITÁCIO PESSOA,,"411,69","349,566","84,91%",21/03/2006
12172,EPITÁCIO PESSOA,,"411,69","349,919","85,00%",20/03/2006
12172,EPITÁCIO PESSOA,,"411,69","350,273","85,08%",19/03/2006
12172,EPITÁCIO PESSOA,,"411,69","350,626","85,17%",18/03/2006
12172,EPITÁCIO PESSOA,,"411,69","350,98","85,25%",17/03/2006
12172,EPITÁCIO PESSOA,,"411,69","351,333","85,34%",16/03/2006
12172,EPITÁCIO PESSOA,,"411,69","351,687","85,43%",15/03/2006
12172,EPITÁCIO PESSOA,,"411,69","352,04","85,51%",14/03/2006
12172,EPITÁCIO PESSOA,,"411,69","352,04","85,51%",13/03/2006
12172,EPITÁCIO PESSOA,,"411,69","352,394","85,60%",12/03/2006
12172,EPITÁCIO PESSOA,,"411,69","352,747","85,68%",11/03/2006
12172,EPITÁCIO PESSOA,,"411,69","352,394","85,60%",10/03/2006
12172,EPITÁCIO PESSOA,,"411,69","352,747","85,68%",09/03/2006
12172,EPITÁCIO PESSOA,,"411,69","353,101","85,77%",08/03/2006
12172,EPITÁCIO PESSOA,,"411,69","353,454","85,85%",07/03/2006
12172,EPITÁCIO PESSOA,,"411,69","353,808","85,94%",06/03/2006
12172,EPITÁCIO PESSOA,,"411,69","354,161","86,03%",05/03/2006
12172,EPITÁCIO PESSOA,,"411,69","354,161","86,03%",04/03/2006
12172,EPITÁCIO PESSOA,,"411,69","353,101","85,77%",03/03/2006
12172,EPITÁCIO PESSOA,,"411,69","352,747","85,68%",02/03/2006
12172,EPITÁCIO PESSOA,,"411,69","353,101","85,77%",01/03/2006
12172,EPITÁCIO PESSOA,"376,3","411,69","353,100694","85,77%",28/02/2006
12172,EPITÁCIO PESSOA,,"411,69","353,454","85,85%",27/02/2006
12172,EPITÁCIO PESSOA,,"411,69","353,808","85,94%",26/02/2006
12172,EPITÁCIO PESSOA,,"411,69","354,161","86,03%",25/02/2006
12172,EPITÁCIO PESSOA,,"411,69","354,515","86,11%",24/02/2006
12172,EPITÁCIO PESSOA,,"411,69","354,868","86,20%",23/02/2006
12172,EPITÁCIO PESSOA,,"411,69","355,222","86,28%",22/02/2006
12172,EPITÁCIO PESSOA,,"411,69","355,575","86,37%",21/02/2006
12172,EPITÁCIO PESSOA,,"411,69","355,929","86,46%",20/02/2006
12172,EPITÁCIO PESSOA,,"411,69","356,282","86,54%",19/02/2006
12172,EPITÁCIO PESSOA,,"411,69","356,282","86,54%",18/02/2006
12172,EPITÁCIO PESSOA,,"411,69","356,636","86,63%",17/02/2006
12172,EPITÁCIO PESSOA,,"411,69","355,929","86,46%",16/02/2006
12172,EPITÁCIO PESSOA,,"411,69","355,222","86,28%",15/02/2006
12172,EPITÁCIO PESSOA,,"411,69","355,222","86,28%",14/02/2006
12172,EPITÁCIO PESSOA,,"411,69","355,575","86,37%",13/02/2006
12172,EPITÁCIO PESSOA,,"411,69","355,929","86,46%",12/02/2006
12172,EPITÁCIO PESSOA,,"411,69","356,282","86,54%",11/02/2006
12172,EPITÁCIO PESSOA,,"411,69","356,636","86,63%",10/02/2006
12172,EPITÁCIO PESSOA,,"411,69","356,989","86,71%",09/02/2006
12172,EPITÁCIO PESSOA,,"411,69","357,343","86,80%",08/02/2006
12172,EPITÁCIO PESSOA,,"411,69","357,696","86,88%",07/02/2006
12172,EPITÁCIO PESSOA,,"411,69","358,05","86,97%",06/02/2006
12172,EPITÁCIO PESSOA,,"411,69","358,403","87,06%",05/02/2006
12172,EPITÁCIO PESSOA,,"411,69","358,757","87,14%",04/02/2006
12172,EPITÁCIO PESSOA,,"411,69","359,11","87,23%",03/02/2006
12172,EPITÁCIO PESSOA,,"411,69","359,464","87,31%",02/02/2006
12172,EPITÁCIO PESSOA,,"411,69","359,11","87,23%",01/02/2006
12172,EPITÁCIO PESSOA,"376,48","411,69","359,4638069","87,31%",31/01/2006
12172,EPITÁCIO PESSOA,,"411,69","359,817","87,40%",30/01/2006
12172,EPITÁCIO PESSOA,,"411,69","360,171","87,49%",29/01/2006
12172,EPITÁCIO PESSOA,,"411,69","360,524","87,57%",28/01/2006
12172,EPITÁCIO PESSOA,,"411,69","360,878","87,66%",27/01/2006
12172,EPITÁCIO PESSOA,,"411,69","361,231","87,74%",26/01/2006
12172,EPITÁCIO PESSOA,,"411,69","361,585","87,83%",25/01/2006
12172,EPITÁCIO PESSOA,,"411,69","361,938","87,92%",24/01/2006
12172,EPITÁCIO PESSOA,,"411,69","362,292","88,00%",23/01/2006
12172,EPITÁCIO PESSOA,,"411,69","362,292","88,00%",22/01/2006
12172,EPITÁCIO PESSOA,,"411,69","362,645","88,09%",21/01/2006
12172,EPITÁCIO PESSOA,,"411,69","362,999","88,17%",20/01/2006
12172,EPITÁCIO PESSOA,,"411,69","363,352","88,26%",19/01/2006
12172,EPITÁCIO PESSOA,,"411,69","363,706","88,34%",18/01/2006
12172,EPITÁCIO PESSOA,,"411,69","364,059","88,43%",17/01/2006
12172,EPITÁCIO PESSOA,,"411,69","364,413","88,52%",16/01/2006
12172,EPITÁCIO PESSOA,,"411,69","364,766","88,60%",15/01/2006
12172,EPITÁCIO PESSOA,,"411,69","365,12","88,69%",14/01/2006
12172,EPITÁCIO PESSOA,,"411,69","365,473","88,77%",13/01/2006
12172,EPITÁCIO PESSOA,,"411,69","365,827","88,86%",12/01/2006
12172,EPITÁCIO PESSOA,,"411,69","366,534","89,03%",11/01/2006
12172,EPITÁCIO PESSOA,,"411,69","366,534","89,03%",10/01/2006
12172,EPITÁCIO PESSOA,,"411,69","366,887","89,12%",09/01/2006
12172,EPITÁCIO PESSOA,,"411,69","367,241","89,20%",08/01/2006
12172,EPITÁCIO PESSOA,,"411,69","367,594","89,29%",07/01/2006
12172,EPITÁCIO PESSOA,,"411,69","367,948","89,38%",06/01/2006
12172,EPITÁCIO PESSOA,,"411,69","368,655","89,55%",05/01/2006
12172,EPITÁCIO PESSOA,,"411,69","369,008","89,63%",04/01/2006
12172,EPITÁCIO PESSOA,,"411,69","369,362","89,72%",03/01/2006
12172,EPITÁCIO PESSOA,,"411,69","369,715","89,80%",02/01/2006
12172,EPITÁCIO PESSOA,,"411,69","369,715","89,80%",01/01/2006
12172,EPITÁCIO PESSOA,"376,78","411,69","370,068996","89,89%",31/12/2005
12172,EPITÁCIO PESSOA,,"411,69","370,423","89,98%",30/12/2005
12172,EPITÁCIO PESSOA,,"411,69","370,776","90,06%",29/12/2005
12172,EPITÁCIO PESSOA,,"411,69","371,13","90,15%",28/12/2005
12172,EPITÁCIO PESSOA,,"411,69","371,483","90,23%",27/12/2005
12172,EPITÁCIO PESSOA,,"411,69","371,837","90,32%",26/12/2005
12172,EPITÁCIO PESSOA,,"411,69","372,19","90,41%",25/12/2005
12172,EPITÁCIO PESSOA,,"411,69","372,544","90,49%",24/12/2005
12172,EPITÁCIO PESSOA,,"411,69","372,544","90,49%",23/12/2005
12172,EPITÁCIO PESSOA,,"411,69","372,897","90,58%",22/12/2005
12172,EPITÁCIO PESSOA,,"411,69","373,251","90,66%",21/12/2005
12172,EPITÁCIO PESSOA,,"411,69","373,604","90,75%",20/12/2005
12172,EPITÁCIO PESSOA,,"411,69","373,958","90,83%",19/12/2005
12172,EPITÁCIO PESSOA,,"411,69","374,311","90,92%",18/12/2005
12172,EPITÁCIO PESSOA,,"411,69","374,665","91,01%",17/12/2005
12172,EPITÁCIO PESSOA,,"411,69","375,018","91,09%",16/12/2005
12172,EPITÁCIO PESSOA,,"411,69","375,372","91,18%",15/12/2005
12172,EPITÁCIO PESSOA,,"411,69","376,079","91,35%",14/12/2005
12172,EPITÁCIO PESSOA,,"411,69","376,079","91,35%",13/12/2005
12172,EPITÁCIO PESSOA,,"411,69","376,432","91,44%",12/12/2005
12172,EPITÁCIO PESSOA,,"411,69","376,786","91,52%",11/12/2005
12172,EPITÁCIO PESSOA,,"411,69","377,139","91,61%",10/12/2005
12172,EPITÁCIO PESSOA,,"411,69","377,493","91,69%",09/12/2005
12172,EPITÁCIO PESSOA,,"411,69","377,493","91,69%",08/12/2005
12172,EPITÁCIO PESSOA,,"411,69","375,725","91,26%",07/12/2005
12172,EPITÁCIO PESSOA,,"411,69","373,604","90,75%",06/12/2005
12172,EPITÁCIO PESSOA,,"411,69","372,19","90,41%",05/12/2005
12172,EPITÁCIO PESSOA,,"411,69","372,544","90,49%",04/12/2005
12172,EPITÁCIO PESSOA,,"411,69","372,897","90,58%",03/12/2005
12172,EPITÁCIO PESSOA,,"411,69","373,251","90,66%",02/12/2005
12172,EPITÁCIO PESSOA,,"411,69","373,604","90,75%",01/12/2005
12172,EPITÁCIO PESSOA,"376,89","411,69","373,957565","90,83%",30/11/2005
12172,EPITÁCIO PESSOA,,"411,69","374,311","90,92%",29/11/2005
12172,EPITÁCIO PESSOA,,"411,69","374,665","91,01%",28/11/2005
